text,label
මේ හුත්‍තී දැකල එපා වෙලා,1
"මේ,ඔයාද precident?එහෙනම් කොරෝනා වනසනවකෝ!නොදකින් කට කොමඩ් එකක් වගේ,",1
මේ.. අපිට දැන් ඉන්නවා හොඳ ජනාදිපති කෙනෙක්.. සුදුස්සන්‍ට වැඩ භාරදීලා තියෙනවා.. ඔයා පාඩුවේ ඉන්න..,1
මේ...ශ්‍රි ලාංකීය ජාතික අභිමානය ...,0
මේඒඒ.....පොඩ් නංගි ඔයාආආ... ලොකූඋ..ඉතාලිකාරයෙකුට කියලා පු...පැලේඒඒඒන්න ඇරගන්න එතකොට ඔය ලෙඩේ සනීප වෙයි..,1
මේක අපිට ජයග්‍රහනය කරන්න පුළුවන්. ජනාධිපතිතුමනි! අපි ඔබ සමගයි.,0
මේක අහගනින් යාලුවා...උඹලට මේ comments එක පෙනෙයි.හැබැයි රට මේ වගේ තත්යෙක තියෙද්දි බොරඅවට දගලන්න එපා . ජාත්වාදේ තියාගෙන හුත්ත,1
මේක ආතල් එකට අරන් හිනා උන හැමෝටම ඔක්සිජන් අවම ස්වසන ආබාධ ඇති වී...මරනෙන් පසු....උපදින ආත්මයක් ගානේ..පෙරේත උප්පත්තියක් ලබා...අදික පිපාසාවේන් ජලය සොයා යන සෑම විටකම මිරිගුවක් දිස් වී......සසර බිය හා ගහකොළක වටිනාකම දැනේවා....ඔවුන් වැන්න උන් ඔටුවන්ව ඉපදී සහරා ප්ලෑශ් නොව..සහරා වැනි කාන්තාර වල උපදීවා..තවද මේ ගස් හිටවන පිං බලයෙන් ඇතුලු සියලුම සාමාජිකයන්...නිදුක් නිරෝගී වේවා,0
මේක ඇයගේ හැදියාවේ ප්‍රශ්න යක්,0
මේක කලින්ම කරන්න තිබුණා නම් වඩාත් හොඳයි. සෞඛ්‍ය සම්බන්ධ තීරණ ගැනීමේදී සියලු පාර්ශවවල අදහස් විමසා නැවත විමර්ශනය කර ඔබතුමාගේ තීරණ ්‍රියාවේ යොදවන්න. ලෝකයේ කොහෙවත් නැති ෞඛ්‍ය පද්ධතියක් ලංකාවෙ තියෙන්නෙ.,0
"මේක කියනවට සොරි, ඒත් තාත්තාගෙන් අහං එයාව හොස්පිටල් එකෙදිවත් මාරු වෙලා නැද්ද කියල.. ",0
මේක කොහෙද තියෙන්නේ,0
මේක දෙමළ සහ හින්දි වලට සුපිරියට හඬකවාගන්න පුලුවන් නම් අපේ අල්ලපු රටේ මිලියන් ගානක් ජනතාවට ත් දැනුවත් වෙන්න තිබුනා...,0
මේක දෙමළෙනුත් දාන්න බැරිද?,0
මේක දේශපාලන රැස්වීම් නොවෙයි. මිනිසාව වහලෙක් නොව මිනිසක් බව සිතන්න.පලමුව හුස්ම ගන්න.ධෙවනුව කථා කරන්න.,0
මේක දේශපාලනය නෙමෙයි.මේක මුලු ලෝකෙම තියෙන ප්‍රශ්ණයක්.කට පියාගෙන ඉන්ඩ.අපි දන්නවා සහරාන්ලාගේ ප්‍රශ්ණයේදී කරපු දේ.,1
මේක නං විහිලුවක් වෙන්න බෑ,0
මේක නම් ආන්සර් කරලා හිතට ගන්නම ඕන කෝල් එකක් !!! ස්තූතියි ලකා ඇතුළු කූඹි ගුලට !!! ,0
මේක පට්ටයි ලකා අයියේ.,0
මේක බලන්න නෝනා ඇස් ඇරලා ,0
මේක බලන්නම ඕන එකක්,0
මේක බලන්නම ඕන වීඩියෝ එකක්,0
මේක බලලාවත් තේරූම් ගත්තේ නෑ කියන්නෙ උන් ගෝම් බෙට්ටේ තියෙන රූපීයලත් දිවේන් ගන්න උන් ,0
මේක බැක්ටීරියාවක් නෙමෙයි වෛරසයක් කියලා කෞරුත් මුට කියලා දීල නැද්ද ☹️✋,1
මේක බැලුවට පස්සේ කුබියෝ අයෙමත් මුල ඉදල බලන්න හිතුනේ මට විතරද ,0
මේක බුදුන්ගේ දේශය නිසා තමයි උබලා වගේ ගොන් හරක් රටින් පන්නන්නෙ.ඉපදුන රටට ගරහන සක්කිලි ගෑනු. තොගේ මෝල් අමරුවට 5 ක් හදා ගත්තට අනිත් උන් පල්ලිද ඔයිට වඩා හදන්න එපා පඩියත් තොට මදි වෙයි,1
මේක මරු... එල කිරි ,0
මේක මුළු ලෝකෙම අසරණ උන මොහොතක්. ඉස්තුතියි . ආඩම්බරයි ඔබ ගැන ,0
මේක මේ ගැනිගෙ මෝඩකම.පව්.ලංකාවේ ඉපදුනාට...ඒකිගේ ජාතකේ ලියවිලා තියෙන්නේ ...අධ්‍යාපනයක් නැති එවුන්...විශේෂයෙන්ම මුල අමතක එවුන්.එන්න දෙන්න හොද නෑ..ඕකිට ලංකාවට.,1
මේක ලංකාව වල් ඌරො.කොරෝන වලින් වල් ඌරො මැරුණම මෙහේ වලලන්න බෑ.උබට ඕනමනම් අරාබියට අරන් ගිහින් වලලගනින්... මෙච්චර තේරෙන සිංහලෙන් කියලත් තේරෙන්නෙ නෑ මුන්ට.,1
මේක ලන්කාව...උබේ පැහැදිලි කිරීම් අවශ්‍ය නෑ....මැරෙන්න හේතුව කොරෝන නම් මොකා උනත් පුච්චනව...,1
"මේක සෑම පැයකට වරක් ම සෑම විද්‍යුත් නාලිකාවක ම ප්‍රචාරය කළ යුතුයි. නැත්තන් යූ ටියුබ් එකටයි , fb එකටයි සීමා වෙනවා. මේක යා යුත්තන්ට යන්න නම් රූපවාහිනි නාලිකාවල ප්‍රචාරය කළ යුතුයි.",0
මේක සිරා.. පුලුවන්නම් හඩකවලා හරි සබ් එක්ක හරි ආයෙත් දාන්න.. ,0
මේක සුපිරි ,0
මේක හිරේ ඉන්න ඕනි එකෙක්,1
මේක ෆේක් අකවුන්ට් එකක්,0
මේකට දෙමල උපසිරසි දාන්න කියල ඉල්ලීමක් තියෙනව....,0
මේකට මාමගෙන් කන පැලෙන්න කමෙන්ට් එකක් වැටුන් නැත්නම් මට ඉජු ඉජු කියපන්....,0
මේකටත් කොරනවද දන්නෑ,1
මේකත් දෙපාරක් බලන්න හිතෙනවා කියන්නේ. කූඹියෝ 2 එනකම් බලන් ඉන්න එවුන් තමයි,0
මේකත් දෙපාරක් බැලුවා...,0
මේකත් බලන්නම ඕන එකක්!,0
මේකත් බලාගෙනම යන්ඩ ඉතින්,0
මේකනම් බලන්නම ඕනි වීඩියෝ එකක් .නියමයි ,0
මේකයි අක්කෙ ඔහේ වෙන දේවල් දකින්නෙ ඕගොල්ලෝ මෙහි වෙන දේවල් දැනෙන්නෙ දකින්නේ අපි.මොන දේ කියලා හරි මොනවා කරලා හරි ශ්‍රී ලංකා රජය යම් තාක් මේක පාලනය කරගෙන තියෙනවා.ඉතාලියට ඒක කරගන්න බැරි බැරි වෙලා තියෙනවා කාගෙ හරිවැරැද්ද ලොකු දුර්වල තාවයක් තියෙනවා ඒකනෙ එච්චරට පැතිරුනේ.ඔයගොල්ලො ඔයගොල්ලන්ගේ අඩුපාඩු හදාගෙන කොහොම හරි බේරෙන්න ඔයා කියපු සමහර දේවල් ඇත්ත කිව්වා පෙන්නල දුන්නට බොහොම ස්තූතියි.අපි අපිට පුළුවන් උපරිමය කරලා බේරෙන්න බලන්නම්.මේ ගානින් කන්ට්‍රෝල් කරගෙන ඉන්න පොලිස් මාධ්‍ය ප්‍රකාශක පොලිස්පති ලොකු මෙහෙයක් කරනවා.ඔයාලාගේ පොලිස්සිය හමුදාව අපි නම් දැක්කේ නෑ.මේ වගේ මාධ්‍ය ප්‍රකාශක කෙනෙක් අපේ රටේ ඉන්න එක ගැන අපි ගොඩක් සතුටු වෙනවා.ඒ මනුස්සයව අධෛර්ය කරන්න එපා.අනවශ්‍ය පීඩනයක් දෙන්න එපා.අපි ඔක්කොම ශ්‍රී ලාංකිකයෝ නේ ?,1
මේකයි උඹල ගැන අපි බලන්න උඹල අපි ගැන බලන්න එපැයි බැල්ලියේ මේ රට දාල ගිය තොපිට මොන බල්ලො හුකල කොහේ මැරිල ගියත් අපිට කමක් නෑ තොපේ පැන යාමේ ජාන නිසානෙ බැල්ලියේ තොපේ උං ඉතාලියට වසංගතේ ආව වෙලාවෙ ලංකාවට පැන්නෙ පණ බේරගන්න තෝ ඔහොම කිව්වට. අනික තොපි ඇවිල්ල ඉතාලියත් කන්න ගියාපු හිඟන හැත්තක්නෙ මෙහෙ රෙන්න ලැට් නැතුව ඉඳල බෝට්ටුවෙන් ගිහින් මෙහෙ ඇවිල්ල කොමඩ් හොයන හුත්තියො යකෝ තෝ ඉතාලියට ගිහිල්ල හම සුදු උනාට තොගේ බලු ගති ඇරිල නෑ ඒක පේනව තොගේ බලු කටෙන්. තොගේ ලමයින්ගෙවත් මිනී එවන්න කොහොමත් එපා අපිට දැං බල්ලො වලලනවට වඩා වැඩ ඕන තරම් තියනව කෝලං හුත්තියේ මෙහෙ මිනිස්සු කලබල වෙලා තියනව ඒ මොකද චීනෙන් නෙවෙයි මේ වසංගතේ ලංකාවට ආවෙ තොපේම බලු ගිය හැත්තගෙං හුත්තියේ තොපි නාකින්ට වේසකං කරගෙන දිගටම හිටපං තොපි නිසා තමයි ඉන්න නියම සිංහලයො ගැන මිනිස්සු වැරදියට හිතන්නෙ.,1
මේකයි ජනප්‍රිය සහ හොදම අතර වෙනස.. මෙක නියම වඩක්.. ,0
මේකා මනුෂ්‍යයෙක්ද?,1
මේකා සමාජ අධ්‍යනය පාස් ද බලපල්ලා,1
මේකි අත්තන අැටකාලද කොහෙද,1
මේකි අම්මගෙන් බඩෙන් එලියට ගන්න දොස්තරලා එන්න ඇති,1
මේකි අවජාතක ව්දිහට ලමයි හදාගෙන ඉන්නෙ,1
මේකි ඉල්ලන් කෑමක් මේ.,1
මේකි කසිප්පු ගහලා ද,1
මේකි කෑ ගහන කෑ ගැහිල්ලට මේකි ලංකාවේ හිටියා නම් ළමයි පහම හදන්නේ නෝර්මල්. ඒකයි අපේ වෛද්‍ය විද්‍යාව,1
මේකි කුඩු ගංජා කසිප්පු තුනම එකට ගහාලද කෙහෙද කතා කරන විලාසය ,1
මේකි කොහොමත් ලංකාවෙ හිටියම් පුක පලාගෙන වාසනාවකට තමයි මෙහෙන් ගියේ.යකෝ මෙහෙ හොද නැත්තම් මෙහෙ පොලීසියෙන් ඔහෙට මොනා කිව්වම මොකද.ලංකාවෙ ඉපදිලා ගිහිං තොපි පුක දුන්නාට මව් රට බල්ලට දාල අපිට කරන්න දෙයක් නෑ. ලැට් එකක් කඩන් කාපන් ලමයි එක්ක ඊටවඩා හොදයි,1
මේකි ගේ අම්මාට හුකතියේන්න පොන්නයේක්,1
මේකි ජෙප්පියක් වෙන්න ඇති,1
මේකි දෙමලෙක් බැදගෙන ඇති සුවර් එකටම පර වේසී,1
මේකි නම් මෙහෙ ඉද්දි මීගමුවෙ කරෝල විකුනපු එකියක්ද කොහෙද බලපල්ලා හාලි කට ,1
මේකි නිකන් අර මායා film එකේ ඉදපු පොන්නයා වගේ පේන්නෙ මට විතරයි ද ? ,1
මේකි නියම කේප්ප වැස්සියෙක්.....,1
මේකි බඩුවක්ද කොහෙද...,1
මේකි මහ වේසීයක්,1
මේකි මැතිවරණ කොමසාරිස්ද,1
මේකි මෙච්චර දෙයක් සිංහල වචන වලින්ම කිවුවනේ. පට්ට වෙ..,1
මේකි ලංකාවට අවොත් ගමේ එවුන් දැනගන්න ඕන සලකන්න,1
මේකි ලංකාවෙ හිටියනම් .කොරෝනා නෙමේ ඔක්කොම වසංගත මෙහෙ එනවා ,1
මේකි හිතන් ඉන්නව ඇත්තෙ 25කෙල්ල කියල හැට පැනපු නාකි වේසි තෝ ලන්කාවට පුළුවන් නම් වරෙන් තොට පෙන්නන්නම් ලන්කාවෙ 25කෙල්ලො වේසි තොගේ කට පලල ලුනු දානව පට්ට වේසි ලන්කාවට ආවොත්,1
මේකිගෙ මෙහේ ගෙවල් අහල පහල එවුන් තමයි බලාගන්න ඕන. මරනයකට හරි ලංකාවට ආවොත් අම්බානක නෙලන්න.,1
මේකිගෙ මෙහේ පවුල් හිටං කොන් කරල දාන්න ඕන. එතකොට තමයි ඕකුංට තේරෙන්නෙ.,1
"මේකිගෙ ලමයි 5ස් දෙනාටයි , මිනිහටයි කොරෝනා හැදිලා මැරිලම යන්න ඕනේ,",1
මේකිගෙ ලමයි පස් දෙනා අරගෙන තියන්නෙ කටින්ද කොහෙද.,1
"මේකිගේ ආච්චිට හාල් ගරන්න යකෝ අපේ ශ්‍රීලංකාවට නේද මේ බනින්නේ, තොගේ කටේ.......... මදි යකෝ ",1
මේකිගේ කටට හොඳක් වෙන්නෙපා.තොට හෙටම කොරෝනා හැදියන්.ලංකාව මෙහෙම බේරිලා තියෙන්නේ මේ යන වැඩ පිළිවෙළ නිසා.උඹලා වගේම එවුන් ta ඕනම නැහැ.,1
මේකිගේ බෙලෙක් කටේ සද්දෙට ඔලුව කකියනවා...අපොයි ඉතාලිය...කොරෝනා .....යන්නකෝ ඔයා මේකිගේ කටට...,1
මේකිගේ මුණ පාන් පිටි තවරාගෙන 25.කෙල්ල වෙන්න හදනවා .නාකිය balli අපි ඉන්නෙත් වල ඒත් අපි අපේ ආදරෙයි අපිත් කට්ට කාගෙන ඉන්නේ රටට ආදරේ නිසා ...,1
මේකිට අද බල්ලෙක් ගහනවා,1
මේකිට අර්ෂස් ද බන්.... ,1
මේකිට අවුරුදු 25පෙනුමක් තියෙනවද බන් මගේ ඇස් පෙනිමේ දුර්වල කමක්ද මන්න්දා මට නම් පේන්නෙම හොදම ගනිකාවක් වගේ මන් දැක්කෙ නෑ තවම මේ වගේ ගෑනියෙක් අවුරුදු 5ක්වෙලත් තාම අනේ මන්දා මේකිට මොනා වෙලාද මේ. තව ටික දවසකින් කියනව මේකිට පිස්සු කියලා,1
මේකිට කොරොනා හැදෙනව බලන්නකි බරපතලව,1
මේකිට කොරෝනා වල මූලික අවස්ථාව වගේ ...ලගපාත අය පරිස්සමින්,1
මේකිට කොරෝනා හැදෙන්න ඕන ලංකාවේ අයගේ අගේ තේරෙන්න,1
මේකිට කෝරොනා අමාරුවට වඩා මෝල් අමාරුව ඔලුවට ගහාලා වගේ,1
මේකිට නම් රට.කනවා,1
මේකිට පිස්සු,1
මේකිට පිස්සු අපේ රට ශ්‍රීලංකාව කියන එක අමතක වෙලා ගිහින් බැල්ලිට අපි කොච්චර පිට රටවල් වල ඇවිත් හම්බ කරන්නේ නැති බැරි කම් නිසා මේ ගැනී මව් රට අමතක කරපු ගැනියෙක් අපොයි අපි බලන් ඉන්නේ අපේ කල සිමාව ඉවර වෙන්නේ කවද්ද ලංකාවට යන්න කියලා.,1
මේකිට පිස්සු ඇදල දන්නෑනෙ පොඩ්ඩක් සෙට් කරන්න ඕන,1
මේකිට පිස්සු හැදිලා ද,1
මේකිට පොලිමෙ තියල වෙඩි තියන්න ඕන පට්ට ,1
මේකිට මිනිහේක් නැද්ද හිට්‍යනම් කන පලලා මුල්ලෙ තියලා. අර ඉන්න එකා මිනිහා නෙවෙයිද කොහෙද? නැත්නම් උත් දාර පොන්නයෙක්ද කොහෙද ,1
මේකිට මෝලේ අමාරුවක් නූගත් ගෑනියෙක්,1
"මේකිට හරි හමන් ජාතකය නැති නිසයි මේ වගේ කතා කරන්නේ ,,,හැටකට හැම නිච්ච එකියක් ,,,අනේ තොගේ හැදියාව ,,,කට නිකං කක්කුස්සි කටක් වගේ",1
මේකිට හෝදක් වේන්න එපා,1
"මේකිටනම් කටේම කොරොනා, පිස්සු හොදටම පව් අපි අනුකම්පා කරමු,",1
මේකිව න් පැන්නූවොත් කොහොම තියෙයිද,1
මේකී මහා ජරා ගෑනීයෙක්,1
"මේකීට කොරෝනා ඇදීලා ද?බැල්ලියක් වගේ බුරාගෙන"" බුරාගෙන්"" යන්නේ",1
මේකෙ ටැමිල් වර්ශන් එකක් හැදුනොත් තවත් ප්‍රයොජනවන් වේවි ...,0
මේකෙ ප්‍රියන්තයට ගුණසේකර කියලත් කියනවා.. ඒක මාට්ටු උනේ නැද්ද කාටවත්... ,0
මේකෙත් වෙනමම ආතල් එකක් තියෙනවා!!,0
මේකේ දෙවැනි එක දීපල්ලකො ,0
මේගැනිගේ කතාවෙන් හැසිරිමෙන් තේරුම් ගන්න පුලුවන් සුපිරිම නම්බර්වන්ගනිකාවක් ත්කියලා පවු අනේ මේ ගැනිටවයස නැතිලු තවහදන්න්න පුලුවන්ලු කවුද මේ පාර හදල දෙන්න කැමති,1
මේගෑනිවනම් ලංකාවට එන්න තියන්න එපා,1
මේතාක් දැකපු covid-19 ගැන දැනුවත් කිරීමේ හොදම video එක ,0
මේන්න මේකා එක එක කතා කියනවා මූ දන්න මගුල මුංට මැරිච්ච මිනිය පුච්චනකොට අමාරූ නම් අර පනපිටින් හරක් මරනකොට හරක්ට සනීප ඇති නේද ඔය ගොං කතා අපිට කියන්න එපා,1
මේන්න..මේක උදේ හවස පාවිච්චියට ගනින්..එතකොට මොලේ පෑදෙනවා ..,1
මේවගේ ගැහැණු නිසා මුළු ගැහැණු සන්හතියම ඉවරයි උබ ලංකාවට නම් එන්න එපා තෝ කොරෝනා හැදිලා ම මැරිලා පලයන් බැල්ලි,1
මේවගේ මිත්‍යාව පතුරන අයට පියවර ගන්න බැරිද නීතියෙන් ,0
මේවගේ මිනිස්සු ජන නායකයන්ද? මේ වගේ මොහොතන ජනතාව සංසුන්ව තබා ගැනීම සැමගේ වගකීමක්.,0
මේවගේ ෆ්ට්ට වේසියක් හදන්නඩ ලාංකික යෙක්ගෙ පයියා නැග්ගනේ. රෙද්දෙන් පිහින්නැතුව .,1
"මේවා ලස්සණයි.. ආදරෙයි.. ඒත් මෙහෙම ඒවා වැඩිය දානකොට,, මෙතුමාත් නිකං සජිත් සහ සජිත්ගෙ නෝනා වගේ විහිළුවක් වත් වෙයිද.. අනේ එහෙම නොවේවා මෙතුමා අති ගෞරවණීය චරිතයක්නේ..",0
මොකක් හරි හරවත් දෙයක් කිවිවාම එ්ක පිලිගන්නේ නැ එකේ වචනවල වටිනාකම ඔලුවට ගත්ත නමි හැමෝම මෙි තරමි දුක් විදින්න ඔින නැ වැඩක් නැ කියල මිනිස්සු හදන්න අමාරැයි.,0
මොකක්ද කියලා බලන්නෙවත් නැතුව හාට් රිඇක්ට් එක දාලා ,0
මොකටද බන් රැට්ටට කතා කරේ...නාමයෝජනා දෙන්නද..?,0
මොකද ඇත්ත තිත්ත ද. තිත්ත උනත් ඇත්ත එයයි,0
මොකද කියන්නෙ. මලමිනි ටික රාසික්ගෙ ගෙදරට යවමු එහෙනම්. ඔය කියන විදිහට අවුලක් නැහැනෙ.,1
මොකද කිව්වෙ ඒයි️️️,0
මොකද කිව්වේ මාම,0
මොකද කීවේ,0
මොකද බං මේ කෑ ගහන්නේ,0
මොකද බන් ගොරක කැල්ලක් හැපිලා වගේ ඉන්නේ ,0
මොකද මේ දවස් ටිකේ ආතල් එකක් වත් දෙන් නැද්ද ඔයාට,0
මොකද යකො වෙලා තියෙන්නේ මෙ වෙලාවෙවත් සද්ද නොකර ඉදපල්ලාකොඉබලාට විතරක් විශේෂ ඉල්ලිම් මොනාටද රටක් නිහඩව රජයට සහය වෙනවා මෙ උව දුරෙන් මුළු රටම බෙරාගන්න .උඹ මැරෙන උන් එක්ක වැලලෙන්න යනවා .මැරෙන උන්ව වලලන්න නෙමෙ ජිවත් වෙලා ඉන්න උන්ව ආරක්ෂා කරගන්න කතා කරපන්,1
"මොකාක්, බුලත් හපේ... හෑ",0
මොකාද මෙ මි හරකා,1
මොකාද මේ ගෝන් ප...යා.,1
මොකියක්ද තෝ මෙ රටේ ඉපදිලා ලොකු කරන් ඉන්න ගොන් හුත්ති අපිට අපේ රටේ හමුදාව රජයේ වැඩපිළිවෙළ ගොඩක් හොදයි . ඇත්තටම මාර කලකිරුනා ලංකාවේ කෙනෙක් මෙහෙම කතා කරපු එකට මොඩ කමට බෙහෙත් නෑලුනේ ඔයා පවු,1
මොකුන්ද මේ,0
මොකෙක්ද බන් මේ ගොන් වේසි,1
මොකෙක්ද මේ ටිකක් බලන් ඇස් ඇරල ලෝකේ අනිත් රට ව ල ට වෙලා තියෙන්නේ මොකද කියලා මුං ද නායකයෝ,1
මොකෝ කිව්වේ මැකෝ?,0
මොකෝ කීවේ,0
මොට්ටය....මොන කැපවීම කරල හරි රජයේ නිරෝධනයට එකතුවෙලා කොරෝනා ජයගන්න එක සියලු දෙනාගේ ඒකායත අරමුණ වියයුතු ...මේ ගූඇන්පී ගොබ්බයන්ගෙ බඩජාරි කම ඔක්කොටම වැඩිය ලොකුයි.,1
මොඩ කැරි හුත්ති,1
මොඩ ගෙනු මොලෙ තියෙනවා නම් ඔහොම කතා කියයිද,1
මොඩ පඩ ගැණියෙක්..රෙවෙනවා...අපිට පේනවා හැඩල් කරනවා ඔය රට..,1
මොඩ පොන්න පකයා,1
මොඩ හරකෙක් ගොන් වැස්සි,1
මොඩ..හුත්තක්....මෙකි,1
මොන ජීවිතද මේ ජනාධිපති නෙවේ ලංකාවට අඩිය තිව්වොත් රටේ මිනිස්සු ගහලා එලවන්නේ ලැජ්ජාවක් තියෙනවනම් තවත් ලංකාව කියන නම ඔය කටින් කියලා මගේ රටට වින කටින්න එපා ඉන්න හුත්තක ඉදපිය,1
"මොන ද මේ, ඇයි යකෝ අනිත් රටවල් වලට වෙච්ච දේවල් පේන්නේ නැද්ද තනිකරම, මුන්ට ඕන මිනිස්සු මැරෙනවා දකින්න , මානසික ලෙඩ්ඩු ,මේ cyprus එක තනිකරම ලොක්ඩවුන් කරගෙන ඉන්නෙ ඒත් 3 මැරිලා ලංකාවට වඩා ගොඩක් ලෙඩ්ඩු මිනිස්සු සද්දයක් නැහැ ඒත් ,",1
මොන දේ කලත් හොඳක් නොදකින පිරිසක් ඉන්නවා.ඔවුනට මොනවා හරි දෙයක් කලා නම් හොදයි,0
මොන දේ වුණත් අපේ රටේ ජනතාව හරි වාසනාවන්ත යි මහත්තයෝ... ඔබතුමා ට දීර්ගායු වේවා.,0
මොන පට්ට හු,1
"මොන පර බල්ලෙක්ද මූ මුගේ තාත්ත කොටින්ට කඩෙි ගියා මූ දොස්තර විභාගෙ පාස් කළේ මුගේ ,,,,",1
මොන පාලයො අාවත් මුන්ව නලවනවා,1
"මොන බැල්ලියෙක්ද මෙිි,ලංකාවේ ඉපදිලා ඉතාලියට ගිහින් බනින හුත්තියෙක්,වද වෙලාම යන්න ඔිින හුත්තියෙක්",1
මොන මගුලක්ද ඉතිම් ම වැලලියන් උබ හැබැයි අර දරැවො පස් දෙනාටනම් මුකුත් වෙන්න එපා,1
මොන මෝඩ කතාවක්ද මෙ කරන්නෙ.යකො ඒකද දන් තියෙන ප්‍රශ්නය ?,1
මොන මෝඩ හරකෙක්ද මේ,1
මොන මෝඩයෙක් ද මේ.මාධ්‍ය ප්‍රකාශක කෙනෙක් කිසිම දෙයක් නොදැන මධ්‍යට ඇවිත් ප්‍රකාශ කරන් නෑ.හොදට දැනගෙන තමා ප්‍රකාශයක් කරන්නේ.,0
"මොන වේ.. පුතෙක්ද මේ,",1
මොන සක්කිලි වෙසියක්ද කට දැක්කම කියන්න පුලුවන් හුත්තෙ අස්සෙ ගියපු පයිකොටවල මහත,1
මොන සතෙක්ද bn me මෙ වගේ උන් කව්ද යකෝ යැව්වෙ මෙ ගැනිට බෙහෙත් අරන් දුන්නොත් නරකද,1
මොන හු...මේ කියන්නේ .මැරුනාම පුච්චනවාද නැද්ද කියන එක නෙමෙයි යකුනේ .තමුනුත් බේරිලා අනික් එවුනුත් බේරගෙන ජීවත් වෙන්නෙ කොහොමද කියලා උම්බලාගේ හරක්ට කියලා දීපල්ලා .,1
මොන හුත්තියක් ද මෙ,1
මොන හුත්තියේකද මේ..,1
මොනව කියන්නද කියලා හිතෙනවා අංග විකල ජීවිත නෙද්දෙකින්,1
මොනවද කිව්වෙ බං,0
මොනවද බං කතා කරේ.. ,0
මොනවද රැට්ටෝ එක්ක කතා කරේ,0
මොනවදබන් මූ මේ කියන්නෙ. පස්වල තමයි බැක්ටීරියා වයිරස් දිලීර වර්ග හැදෙන හාරියක් හැදෙන්නෙ. මූ කියල විදියට ඔය ලෙඩ්ඩු ටික බෙල්ල ගාවට වෙනකම් පස් දාල පැය 4ක් තිබ්බනම් ලෙඩේ සනීප වෙනවනෙ. දොස්තරල කියනව මේ වෛරසය මල සිරුර කුනුවෙලා විනාශ වුනාට පස්සෙ ඉතුරුවෙන ඇටකටුවල ඇටමිදුලු වලත් තියෙන්න පුලුවන්ලු. මල සිරුර කුනු වෙනකොට වෛරසය කුනු වුන සිරුරෙ ජීවත් වෙන්න පුලුවන් විදියට පරිනාමය වෙලා දැනට තියෙන එකට වඩා බයානක වෛරසයක් බවට පත් වෙන්නත් පුලුවන්ලු. අනේ මන්ද මේ මිනිහට එක්කො මොඩකම නැත්නම් පිස්සු. එහෙම නැත්නම් මේ රට්ටු හිනස්සන කතා කියයිද,1
මොනවයි කතාකොලේ ,0
මොනවා උනත් ලන්කවේ අය තමන් වෙනුවෙන් දෙයක් කරන අය වෙනුවෙන් මරා ගනී.පොලිසිය ට බල්ලට දාලා බනින අපෙ එව්න් අජිත් රෝහන මහතා වෙනුවෙන් මරා ගන්නවා.හදවතින්ම ස්‍රි ලාංකික අපි එහෙම තමයි .,0
මොනවා කරත් මොකක් හරි ක්‍රමවේදයක් යොදා මේ මිනිස්සුන්ට රැකියාව කරගන්න ක්‍රමවේදයක් කර ගන්න බැලුවනම් හොදයි නේද? ගොඩක් අයට වැලේ වැල් නෑ ජනපති තුමනි...,0
මොනවා කියන්නද මුල මතක නැති මිනිස්සු,1
මොනවා කිවුවත් වැඩක් නැ මෙයාව අපේ රටේ මාධ්‍ය ඉදිරියට ගෙනත් නිසි දඩුවම් ලබා දෙන්නේ නැතිනම් ලංකාවේ නිතියෙන් ඇති වැඩකුත් නැ..රටේ පාලකයින්ගෙන් වැඩකුත් නැ.මෙච්චරට නින්දා අපහස ව්දින්න ඔනිද රත්තරන් වටින මිනිසුන්.එහෙට ගිහින් වෙසකන් කරන එවුන්ගෙන්.,0
මොනවා නැතත් උපන් මවිබිම තමන් නේද මොන රටට ගියත් එහෙම කතාකරන එක අපි ඉපදුන මවිබිම මෙි පස්නය ඉවර වෙන්නේ කවදද කියලා ඉන්නේ මවිබිමට ගිහින් හුස්ම ගන්න දෙවිපිහිටයි මගේ මවිරටට එවගේම මෙි දේවල්වලට කැපවෙලා වැඩකරන ඔයාලා සැමටත්,0
"මොනවා, අනාගතෙන් රැට්ටටම ආපු කෝල් එකක්? ",0
මොනවාද කියන්නේ මම මෙයාට,0
මොනවාද මෙ වෙසිගෙ අම්මට හුකන්ට කියන්නෙ,1
මොනා උනත් ඉතාලියට වාසනාවක් මෙහෙම බඩුද අනේ ඉන්නේ,1
මොනා කතා කරන්න ඇතිද? ,0
මොනා කියන්නද මරන බිය ඇස්වලින් පෙනවා බුදු සරනයි කියන්න තමා තියෙන්නේ මෙතුමියට. ,0
"මොනා කියන්නද මෙ වගේ අයට මැරෙන්න මොහොතක් තියලා හරි මතක් වෙයි කරපු වැරැද්ද ,,,එදාට ගොඩක් විදවයි,,,,කාට පෙන්න මොන දේ කරත් තමන්ගේ හෘද සාක්ෂියට එකගව තමන් විදවයි.",0
මොනා ද හිටවන පැළ. . ??,0
මොනාද අඩේ කිවුවේ,0
මොනාද කතා කලේ?,0
මොනාද කිව්වෙ?? එකේ රගපාන්න එනව කිව්වද?,0
මොනාද දෙන්න කතා කලේ..? ,0
මොලයක් නැති හුකන්නල... පොන්නයියා,1
මොලයක් නෙමේ.ඒකන ,0
මොලේ තියෙනවා කියලා පේනවා.ඒක වෙන්ඩ ඇති 9000ක් මරිලා ඉන්නෙ,1
